name,round,grid,laps_completed,winning_constructor,date,final_position,time,season,winning_driver
1969 Italian Grand Prix 🇮🇹,8,9,63,Matra-Ford 🇫🇷,1969-09-07,9,,1969,Jackie Stewart 🇬🇧
1969 Monaco Grand Prix 🇲🇨,3,4,80,Lotus-Ford 🇬🇧,1969-05-18,1,1:56:59.4,1969,Graham Hill 🇬🇧
1969 South African Grand Prix 🇿🇦,1,7,80,Matra-Ford 🇫🇷,1969-03-01,2,+18.8,1969,Jackie Stewart 🇬🇧
1969 Spanish Grand Prix 🇪🇸,2,3,8,Matra-Ford 🇫🇷,1969-05-04,R,,1969,Jackie Stewart 🇬🇧
1969 United States Grand Prix 🇺🇸,10,4,90,Lotus-Ford 🇬🇧,1969-10-05,R,,1969,Jochen Rindt 🇦🇹
1970 Belgian Grand Prix 🇧🇪,4,16,19,BRM 🇬🇧,1970-06-07,R,,1970,Pedro Rodríguez 🇲🇽
1970 British Grand Prix 🇬🇧,7,22,79,Team Lotus 🇬🇧,1970-07-18,6,,1970,Jochen Rindt 🇦🇹
1970 Canadian Grand Prix 🇨🇦,11,20,77,Ferrari 🇮🇹,1970-09-20,N,,1970,Jacky Ickx 🇧🇪
1970 Dutch Grand Prix 🇳🇱,5,20,71,Team Lotus 🇬🇧,1970-06-21,N,,1970,Jochen Rindt 🇦🇹
1970 French Grand Prix 🇫🇷,6,20,37,Team Lotus 🇬🇧,1970-07-05,10,,1970,Jochen Rindt 🇦🇹
1970 German Grand Prix 🇩🇪,8,20,37,Team Lotus 🇬🇧,1970-08-02,R,,1970,Jochen Rindt 🇦🇹
1970 Italian Grand Prix 🇮🇹,10,0,0,Ferrari 🇮🇹,1970-09-06,W,,1970,Clay Regazzoni 🇨🇭
1970 Mexican Grand Prix 🇲🇽,13,8,4,Ferrari 🇮🇹,1970-10-25,R,,1970,Jacky Ickx 🇧🇪
1970 Monaco Grand Prix 🇲🇨,3,16,79,Team Lotus 🇬🇧,1970-05-10,5,,1970,Jochen Rindt 🇦🇹
1970 South African Grand Prix 🇿🇦,1,19,79,Brabham 🇬🇧,1970-03-07,6,,1970,Jack Brabham 🇦🇺
1970 Spanish Grand Prix 🇪🇸,2,15,89,March 🇬🇧,1970-04-19,4,,1970,Jackie Stewart 🇬🇧
1970 United States Grand Prix 🇺🇸,12,10,72,Team Lotus 🇬🇧,1970-10-04,R,,1970,Emerson Fittipaldi 🇧🇷
1971 Austrian Grand Prix 🇦🇹,8,8,54,BRM 🇬🇧,1971-08-15,5,+48.43,1971,Jo Siffert 🇨🇭
1971 British Grand Prix 🇬🇧,6,22,0,Tyrrell 🇬🇧,1971-07-17,R,,1971,Jackie Stewart 🇬🇧
1971 Canadian Grand Prix 🇨🇦,10,15,2,Tyrrell 🇬🇧,1971-09-19,R,,1971,Jackie Stewart 🇬🇧
1971 Dutch Grand Prix 🇳🇱,4,16,65,Ferrari 🇮🇹,1971-06-20,10,,1971,Jacky Ickx 🇧🇪
1971 French Grand Prix 🇫🇷,5,4,34,Tyrrell 🇬🇧,1971-07-04,R,,1971,Jackie Stewart 🇬🇧
1971 German Grand Prix 🇩🇪,7,13,12,Tyrrell 🇬🇧,1971-08-01,9,+6:37.0,1971,Jackie Stewart 🇬🇧
1971 Italian Grand Prix 🇮🇹,9,14,47,BRM 🇬🇧,1971-09-05,R,,1971,Peter Gethin 🇬🇧
1971 Monaco Grand Prix 🇲🇨,3,9,1,Tyrrell 🇬🇧,1971-05-23,R,,1971,Jackie Stewart 🇬🇧
1971 South African Grand Prix 🇿🇦,1,19,77,Ferrari 🇮🇹,1971-03-06,9,,1971,Mario Andretti 🇺🇸
1971 Spanish Grand Prix 🇪🇸,2,10,5,Tyrrell 🇬🇧,1971-04-18,R,,1971,Jackie Stewart 🇬🇧
1971 United States Grand Prix 🇺🇸,11,18,58,Tyrrell 🇬🇧,1971-10-03,7,,1971,François Cevert 🇫🇷
1972 Argentine Grand Prix 🇦🇷,1,16,11,Tyrrell 🇬🇧,1972-01-23,R,,1972,Jackie Stewart 🇬🇧
1972 Austrian Grand Prix 🇦🇹,9,14,36,Team Lotus 🇬🇧,1972-08-13,R,,1972,Emerson Fittipaldi 🇧🇷
1972 Belgian Grand Prix 🇧🇪,5,16,73,Team Lotus 🇬🇧,1972-06-04,R,,1972,Emerson Fittipaldi 🇧🇷
1972 British Grand Prix 🇬🇧,7,21,47,Team Lotus 🇬🇧,1972-07-15,R,,1972,Emerson Fittipaldi 🇧🇷
1972 Canadian Grand Prix 🇨🇦,11,17,79,Tyrrell 🇬🇧,1972-09-24,8,,1972,Jackie Stewart 🇬🇧
1972 French Grand Prix 🇫🇷,6,20,38,Tyrrell 🇬🇧,1972-07-02,10,+2:59.5,1972,Jackie Stewart 🇬🇧
1972 German Grand Prix 🇩🇪,8,15,14,Ferrari 🇮🇹,1972-07-30,6,+2:59.6,1972,Jacky Ickx 🇧🇪
1972 Italian Grand Prix 🇮🇹,10,13,55,Team Lotus 🇬🇧,1972-09-10,5,+1:05.6,1972,Emerson Fittipaldi 🇧🇷
1972 Monaco Grand Prix 🇲🇨,4,20,76,BRM 🇬🇧,1972-05-14,12,,1972,Jean-Pierre Beltoise 🇫🇷
1972 South African Grand Prix 🇿🇦,2,14,78,McLaren 🇬🇧,1972-03-04,6,,1972,Denny Hulme 🇳🇿
1972 Spanish Grand Prix 🇪🇸,3,23,86,Team Lotus 🇬🇧,1972-05-01,10,,1972,Emerson Fittipaldi 🇧🇷
1972 United States Grand Prix 🇺🇸,12,27,57,Tyrrell 🇬🇧,1972-10-08,11,,1972,Jackie Stewart 🇬🇧
1973 Austrian Grand Prix 🇦🇹,12,22,28,Team Lotus 🇬🇧,1973-08-19,R,,1973,Ronnie Peterson 🇸🇪
1973 Belgian Grand Prix 🇧🇪,5,23,65,Tyrrell 🇬🇧,1973-05-20,9,,1973,Jackie Stewart 🇬🇧
1973 British Grand Prix 🇬🇧,9,27,24,McLaren 🇬🇧,1973-07-14,R,,1973,Peter Revson 🇺🇸
1973 Canadian Grand Prix 🇨🇦,14,17,73,McLaren 🇬🇧,1973-09-23,16,,1973,Peter Revson 🇺🇸
1973 Dutch Grand Prix 🇳🇱,10,17,56,Tyrrell 🇬🇧,1973-07-29,N,,1973,Jackie Stewart 🇬🇧
1973 French Grand Prix 🇫🇷,8,16,53,Team Lotus 🇬🇧,1973-07-01,10,,1973,Ronnie Peterson 🇸🇪
1973 German Grand Prix 🇩🇪,11,20,14,Tyrrell 🇬🇧,1973-08-05,13,+3:49.0,1973,Jackie Stewart 🇬🇧
1973 Italian Grand Prix 🇮🇹,13,22,54,Team Lotus 🇬🇧,1973-09-09,14,,1973,Ronnie Peterson 🇸🇪
1973 Monaco Grand Prix 🇲🇨,6,24,62,Tyrrell 🇬🇧,1973-06-03,R,,1973,Jackie Stewart 🇬🇧
1973 Spanish Grand Prix 🇪🇸,4,22,27,Team Lotus 🇬🇧,1973-04-29,R,,1973,Emerson Fittipaldi 🇧🇷
1973 Swedish Grand Prix 🇸🇪,7,18,16,McLaren 🇬🇧,1973-06-17,R,,1973,Denny Hulme 🇳🇿
1973 United States Grand Prix 🇺🇸,15,18,57,Team Lotus 🇬🇧,1973-10-07,13,,1973,Ronnie Peterson 🇸🇪
1974 Argentine Grand Prix 🇦🇷,1,17,45,McLaren 🇬🇧,1974-01-13,R,,1974,Denny Hulme 🇳🇿
1974 Austrian Grand Prix 🇦🇹,12,21,48,Brabham 🇬🇧,1974-08-18,12,,1974,Carlos Reutemann 🇦🇷
1974 Belgian Grand Prix 🇧🇪,5,29,83,McLaren 🇬🇧,1974-05-12,8,,1974,Emerson Fittipaldi 🇧🇷
1974 Brazilian Grand Prix 🇧🇷,2,21,31,McLaren 🇬🇧,1974-01-27,11,,1974,Emerson Fittipaldi 🇧🇷
1974 British Grand Prix 🇬🇧,10,22,69,Tyrrell 🇬🇧,1974-07-20,13,,1974,Jody Scheckter 🇿🇦
1974 Canadian Grand Prix 🇨🇦,14,20,77,McLaren 🇬🇧,1974-09-22,14,,1974,Emerson Fittipaldi 🇧🇷
1974 Dutch Grand Prix 🇳🇱,8,19,16,Ferrari 🇮🇹,1974-06-23,R,,1974,Niki Lauda 🇦🇹
1974 French Grand Prix 🇫🇷,9,21,78,Team Lotus 🇬🇧,1974-07-07,13,,1974,Ronnie Peterson 🇸🇪
1974 German Grand Prix 🇩🇪,11,19,14,Ferrari 🇮🇹,1974-08-04,9,+3:26.4,1974,Clay Regazzoni 🇨🇭
1974 Italian Grand Prix 🇮🇹,13,21,51,Team Lotus 🇬🇧,1974-09-08,8,,1974,Ronnie Peterson 🇸🇪
1974 Monaco Grand Prix 🇲🇨,6,21,76,Team Lotus 🇬🇧,1974-05-26,7,,1974,Ronnie Peterson 🇸🇪
1974 South African Grand Prix 🇿🇦,3,18,77,Brabham 🇬🇧,1974-03-30,12,,1974,Carlos Reutemann 🇦🇷
1974 Spanish Grand Prix 🇪🇸,4,19,43,Ferrari 🇮🇹,1974-04-28,R,,1974,Niki Lauda 🇦🇹
1974 Swedish Grand Prix 🇸🇪,7,15,79,Tyrrell 🇬🇧,1974-06-09,6,,1974,Jody Scheckter 🇿🇦
1974 United States Grand Prix 🇺🇸,15,24,58,Brabham 🇬🇧,1974-10-06,8,,1974,Carlos Reutemann 🇦🇷
1975 Argentine Grand Prix 🇦🇷,1,21,52,McLaren 🇬🇧,1975-01-12,10,,1975,Emerson Fittipaldi 🇧🇷
1975 Brazilian Grand Prix 🇧🇷,2,20,39,Brabham 🇬🇧,1975-01-26,12,,1975,Carlos Pace 🇧🇷
1975 Monaco Grand Prix 🇲🇨,5,0,0,Ferrari 🇮🇹,1975-05-11,F,,1975,Niki Lauda 🇦🇹
1975 South African Grand Prix 🇿🇦,3,0,0,Tyrrell 🇬🇧,1975-03-01,F,,1975,Jody Scheckter 🇿🇦
