name,round,grid,laps_completed,winning_constructor,date,final_position,time,season,winning_driver
2013 Hungarian Grand Prix 🇭🇺,10,12,69,Mercedes 🇩🇪,2013-07-28,11,,2013,Lewis Hamilton 🇬🇧
2013 Indian Grand Prix 🇮🇳,16,7,54,Red Bull 🇦🇹,2013-10-27,19,,2013,Sebastian Vettel 🇩🇪
2013 Italian Grand Prix 🇮🇹,12,3,53,Red Bull 🇦🇹,2013-09-08,5,+10.355,2013,Sebastian Vettel 🇩🇪
2013 Japanese Grand Prix 🇯🇵,15,7,53,Red Bull 🇦🇹,2013-10-13,6,+51.615,2013,Sebastian Vettel 🇩🇪
2013 Korean Grand Prix 🇰🇷,14,7,55,Red Bull 🇦🇹,2013-10-06,4,+24.114,2013,Sebastian Vettel 🇩🇪
2013 Malaysian Grand Prix 🇲🇾,2,12,56,Red Bull 🇦🇹,2013-03-24,8,+53.044,2013,Sebastian Vettel 🇩🇪
2013 Monaco Grand Prix 🇲🇨,6,11,78,Mercedes 🇩🇪,2013-05-26,11,+42.572,2013,Nico Rosberg 🇩🇪
2013 Singapore Grand Prix 🇸🇬,13,11,61,Red Bull 🇦🇹,2013-09-22,9,+1:24.261,2013,Sebastian Vettel 🇩🇪
2013 Spanish Grand Prix 🇪🇸,5,15,65,Ferrari 🇮🇹,2013-05-12,15,,2013,Fernando Alonso 🇪🇸
2013 United States Grand Prix 🇺🇸,18,4,56,Red Bull 🇦🇹,2013-11-17,6,+30.400,2013,Sebastian Vettel 🇩🇪
2014 Abu Dhabi Grand Prix 🇦🇪,19,12,55,Mercedes 🇩🇪,2014-11-23,6,+1:02.148,2014,Lewis Hamilton 🇬🇧
2014 Australian Grand Prix 🇦🇺,1,7,57,Mercedes 🇩🇪,2014-03-16,6,+50.718,2014,Nico Rosberg 🇩🇪
2014 Austrian Grand Prix 🇦🇹,8,10,71,Mercedes 🇩🇪,2014-06-22,9,+44.137,2014,Nico Rosberg 🇩🇪
2014 Bahrain Grand Prix 🇧🇭,3,11,57,Mercedes 🇩🇪,2014-04-06,5,+28.654,2014,Lewis Hamilton 🇬🇧
2014 Belgian Grand Prix 🇧🇪,12,18,44,Red Bull 🇦🇹,2014-08-24,10,+1:05.697,2014,Daniel Ricciardo 🇦🇺
2014 Brazilian Grand Prix 🇧🇷,18,12,71,Mercedes 🇩🇪,2014-11-09,8,+1:03.934,2014,Nico Rosberg 🇩🇪
2014 British Grand Prix 🇬🇧,9,4,52,Mercedes 🇩🇪,2014-07-06,8,+1:28.692,2014,Lewis Hamilton 🇬🇧
2014 Canadian Grand Prix 🇨🇦,7,11,70,Red Bull 🇦🇹,2014-06-08,5,+12.843,2014,Daniel Ricciardo 🇦🇺
2014 Chinese Grand Prix 🇨🇳,4,8,54,Mercedes 🇩🇪,2014-04-20,6,+54.295,2014,Lewis Hamilton 🇬🇧
2014 German Grand Prix 🇩🇪,10,9,67,Mercedes 🇩🇪,2014-07-20,7,+1:04.178,2014,Nico Rosberg 🇩🇪
2014 Hungarian Grand Prix 🇭🇺,11,9,16,Red Bull 🇦🇹,2014-07-27,R,,2014,Daniel Ricciardo 🇦🇺
2014 Italian Grand Prix 🇮🇹,13,13,53,Mercedes 🇩🇪,2014-09-07,12,+1:12.606,2014,Lewis Hamilton 🇬🇧
2014 Japanese Grand Prix 🇯🇵,15,13,44,Mercedes 🇩🇪,2014-10-05,8,+1:55.948,2014,Lewis Hamilton 🇬🇧
2014 Malaysian Grand Prix 🇲🇾,2,7,56,Mercedes 🇩🇪,2014-03-30,5,+47.199,2014,Lewis Hamilton 🇬🇧
2014 Monaco Grand Prix 🇲🇨,6,11,77,Mercedes 🇩🇪,2014-05-25,5,,2014,Nico Rosberg 🇩🇪
2014 Russian Grand Prix 🇷🇺,16,17,53,Mercedes 🇩🇪,2014-10-12,12,+1:21.309,2014,Lewis Hamilton 🇬🇧
2014 Singapore Grand Prix 🇸🇬,14,13,60,Mercedes 🇩🇪,2014-09-21,9,+1:01.661,2014,Lewis Hamilton 🇬🇧
2014 Spanish Grand Prix 🇪🇸,5,10,65,Mercedes 🇩🇪,2014-05-11,10,,2014,Lewis Hamilton 🇬🇧
2014 United States Grand Prix 🇺🇸,17,13,16,Mercedes 🇩🇪,2014-11-02,R,,2014,Lewis Hamilton 🇬🇧
2015 Abu Dhabi Grand Prix 🇦🇪,19,7,55,Mercedes 🇩🇪,2015-11-29,7,+1:33.618,2015,Nico Rosberg 🇩🇪
2015 Australian Grand Prix 🇦🇺,1,13,57,Mercedes 🇩🇪,2015-03-15,7,,2015,Lewis Hamilton 🇬🇧
2015 Austrian Grand Prix 🇦🇹,8,5,71,Mercedes 🇩🇪,2015-06-21,6,+1:04.075,2015,Nico Rosberg 🇩🇪
2015 Bahrain Grand Prix 🇧🇭,4,8,56,Mercedes 🇩🇪,2015-04-19,13,,2015,Lewis Hamilton 🇬🇧
2015 Belgian Grand Prix 🇧🇪,11,11,0,Mercedes 🇩🇪,2015-08-23,W,,2015,Lewis Hamilton 🇬🇧
2015 Brazilian Grand Prix 🇧🇷,18,5,70,Mercedes 🇩🇪,2015-11-15,6,,2015,Nico Rosberg 🇩🇪
2015 British Grand Prix 🇬🇧,9,9,52,Mercedes 🇩🇪,2015-07-05,7,+1:18.744,2015,Lewis Hamilton 🇬🇧
2015 Canadian Grand Prix 🇨🇦,7,7,69,Mercedes 🇩🇪,2015-06-07,8,,2015,Lewis Hamilton 🇬🇧
2015 Chinese Grand Prix 🇨🇳,3,16,9,Mercedes 🇩🇪,2015-04-12,R,,2015,Lewis Hamilton 🇬🇧
2015 Hungarian Grand Prix 🇭🇺,10,11,41,Ferrari 🇮🇹,2015-07-26,R,,2015,Sebastian Vettel 🇩🇪
2015 Italian Grand Prix 🇮🇹,12,9,52,Mercedes 🇩🇪,2015-09-06,7,,2015,Lewis Hamilton 🇬🇧
2015 Japanese Grand Prix 🇯🇵,14,13,53,Mercedes 🇩🇪,2015-09-27,6,,2015,Lewis Hamilton 🇬🇧
2015 Malaysian Grand Prix 🇲🇾,2,13,55,Ferrari 🇮🇹,2015-03-29,14,,2015,Sebastian Vettel 🇩🇪
2015 Mexican Grand Prix 🇲🇽,17,10,71,Mercedes 🇩🇪,2015-11-01,7,+25.860,2015,Nico Rosberg 🇩🇪
2015 Monaco Grand Prix 🇲🇨,6,11,78,Mercedes 🇩🇪,2015-05-24,11,+26.232,2015,Nico Rosberg 🇩🇪
2015 Russian Grand Prix 🇷🇺,15,6,0,Mercedes 🇩🇪,2015-10-11,R,,2015,Lewis Hamilton 🇬🇧
2015 Singapore Grand Prix 🇸🇬,13,11,12,Ferrari 🇮🇹,2015-09-20,R,,2015,Sebastian Vettel 🇩🇪
2015 Spanish Grand Prix 🇪🇸,5,17,65,Mercedes 🇩🇪,2015-05-10,15,,2015,Nico Rosberg 🇩🇪
2015 United States Grand Prix 🇺🇸,16,6,35,Mercedes 🇩🇪,2015-10-25,R,,2015,Lewis Hamilton 🇬🇧
2016 Abu Dhabi Grand Prix 🇦🇪,21,7,55,Mercedes 🇩🇪,2016-11-27,7,+50.114,2016,Lewis Hamilton 🇬🇧
2016 Australian Grand Prix 🇦🇺,1,10,57,Mercedes 🇩🇪,2016-03-20,7,+1:14.199,2016,Nico Rosberg 🇩🇪
2016 Austrian Grand Prix 🇦🇹,9,2,64,Mercedes 🇩🇪,2016-07-03,19,,2016,Lewis Hamilton 🇬🇧
2016 Bahrain Grand Prix 🇧🇭,2,8,56,Mercedes 🇩🇪,2016-04-03,15,,2016,Nico Rosberg 🇩🇪
2016 Belgian Grand Prix 🇧🇪,13,7,44,Mercedes 🇩🇪,2016-08-28,4,+35.907,2016,Nico Rosberg 🇩🇪
2016 Brazilian Grand Prix 🇧🇷,20,8,71,Mercedes 🇩🇪,2016-11-13,7,+29.827,2016,Lewis Hamilton 🇬🇧
2016 British Grand Prix 🇬🇧,10,8,52,Mercedes 🇩🇪,2016-07-10,7,+1:17.712,2016,Lewis Hamilton 🇬🇧
2016 Canadian Grand Prix 🇨🇦,7,9,69,Mercedes 🇩🇪,2016-06-12,8,,2016,Lewis Hamilton 🇬🇧
2016 Chinese Grand Prix 🇨🇳,3,13,55,Mercedes 🇩🇪,2016-04-17,15,,2016,Nico Rosberg 🇩🇪
2016 European Grand Prix 🇦🇿,8,12,51,Mercedes 🇩🇪,2016-06-19,9,+1:17.708,2016,Nico Rosberg 🇩🇪
2016 German Grand Prix 🇩🇪,12,8,67,Mercedes 🇩🇪,2016-07-31,7,+1:10.049,2016,Lewis Hamilton 🇬🇧
2016 Hungarian Grand Prix 🇭🇺,11,9,69,Mercedes 🇩🇪,2016-07-24,10,,2016,Lewis Hamilton 🇬🇧
2016 Italian Grand Prix 🇮🇹,14,9,53,Mercedes 🇩🇪,2016-09-04,10,+1:18.656,2016,Nico Rosberg 🇩🇪
2016 Japanese Grand Prix 🇯🇵,17,9,53,Mercedes 🇩🇪,2016-10-09,8,+59.177,2016,Nico Rosberg 🇩🇪
2016 Malaysian Grand Prix 🇲🇾,16,8,56,Red Bull 🇦🇹,2016-10-02,8,+1:14.062,2016,Daniel Ricciardo 🇦🇺
2016 Mexican Grand Prix 🇲🇽,19,5,71,Mercedes 🇩🇪,2016-10-30,7,+58.891,2016,Lewis Hamilton 🇬🇧
2016 Monaco Grand Prix 🇲🇨,6,5,78,Mercedes 🇩🇪,2016-05-29,6,+1:32.999,2016,Lewis Hamilton 🇬🇧
2016 Russian Grand Prix 🇷🇺,4,13,0,Mercedes 🇩🇪,2016-05-01,R,,2016,Nico Rosberg 🇩🇪
2016 Singapore Grand Prix 🇸🇬,15,8,0,Mercedes 🇩🇪,2016-09-18,R,,2016,Nico Rosberg 🇩🇪
2016 Spanish Grand Prix 🇪🇸,5,11,20,Red Bull 🇦🇹,2016-05-15,R,,2016,Max Verstappen 🇳🇱
2016 United States Grand Prix 🇺🇸,18,7,1,Mercedes 🇩🇪,2016-10-23,R,,2016,Lewis Hamilton 🇬🇧
