name,round,grid,laps_completed,winning_constructor,date,final_position,time,season,winning_driver
2000 French Grand Prix 🇫🇷,9,2,72,McLaren 🇬🇧,2000-07-02,1,1:38:05.538,2000,David Coulthard 🇬🇧
2000 German Grand Prix 🇩🇪,11,1,45,Ferrari 🇮🇹,2000-07-30,3,+21.168,2000,Rubens Barrichello 🇧🇷
2000 Hungarian Grand Prix 🇭🇺,12,2,77,McLaren 🇬🇧,2000-08-13,3,+8.455,2000,Mika Häkkinen 🇫🇮
2000 Italian Grand Prix 🇮🇹,14,5,0,Ferrari 🇮🇹,2000-09-10,R,,2000,Michael Schumacher 🇩🇪
2000 Japanese Grand Prix 🇯🇵,16,3,53,Ferrari 🇮🇹,2000-10-08,3,+1:09.914,2000,Michael Schumacher 🇩🇪
2000 Malaysian Grand Prix 🇲🇾,17,3,56,Ferrari 🇮🇹,2000-10-22,2,+0.732,2000,Michael Schumacher 🇩🇪
2000 Monaco Grand Prix 🇲🇨,7,3,78,McLaren 🇬🇧,2000-06-04,1,1:49:28.213,2000,David Coulthard 🇬🇧
2000 San Marino Grand Prix 🇮🇹,3,3,62,Ferrari 🇮🇹,2000-04-09,3,+51.008,2000,Michael Schumacher 🇩🇪
2000 Spanish Grand Prix 🇪🇸,5,4,65,McLaren 🇬🇧,2000-05-07,2,+16.066,2000,Mika Häkkinen 🇫🇮
2000 United States Grand Prix 🇺🇸,15,2,73,Ferrari 🇮🇹,2000-09-24,5,+28.813,2000,Michael Schumacher 🇩🇪
2001 Australian Grand Prix 🇦🇺,1,6,58,Ferrari 🇮🇹,2001-03-04,2,+1.717,2001,Michael Schumacher 🇩🇪
2001 Austrian Grand Prix 🇦🇹,6,7,71,McLaren 🇬🇧,2001-05-13,1,1:27:45.927,2001,David Coulthard 🇬🇧
2001 Belgian Grand Prix 🇧🇪,14,9,36,Ferrari 🇮🇹,2001-09-02,2,+10.098,2001,Michael Schumacher 🇩🇪
2001 Brazilian Grand Prix 🇧🇷,3,5,71,McLaren 🇬🇧,2001-04-01,1,1:39:00.834,2001,David Coulthard 🇬🇧
2001 British Grand Prix 🇬🇧,11,3,2,McLaren 🇬🇧,2001-07-15,R,,2001,Mika Häkkinen 🇫🇮
2001 Canadian Grand Prix 🇨🇦,8,3,54,Williams 🇬🇧,2001-06-10,R,,2001,Ralf Schumacher 🇩🇪
2001 European Grand Prix 🇩🇪,9,5,67,Ferrari 🇮🇹,2001-06-24,3,+24.993,2001,Michael Schumacher 🇩🇪
2001 French Grand Prix 🇫🇷,10,3,72,Ferrari 🇮🇹,2001-07-01,4,+17.106,2001,Michael Schumacher 🇩🇪
2001 German Grand Prix 🇩🇪,12,5,27,Williams 🇬🇧,2001-07-29,R,,2001,Ralf Schumacher 🇩🇪
2001 Hungarian Grand Prix 🇭🇺,13,2,77,Ferrari 🇮🇹,2001-08-19,3,+3.940,2001,Michael Schumacher 🇩🇪
2001 Italian Grand Prix 🇮🇹,15,6,6,Williams 🇬🇧,2001-09-16,R,,2001,Juan Pablo Montoya 🇨🇴
2001 Japanese Grand Prix 🇯🇵,17,7,53,Ferrari 🇮🇹,2001-10-14,3,+23.262,2001,Michael Schumacher 🇩🇪
2001 Malaysian Grand Prix 🇲🇾,2,8,55,Ferrari 🇮🇹,2001-03-18,3,+28.555,2001,Michael Schumacher 🇩🇪
2001 Monaco Grand Prix 🇲🇨,7,1,77,Ferrari 🇮🇹,2001-05-27,5,,2001,Michael Schumacher 🇩🇪
2001 San Marino Grand Prix 🇮🇹,4,1,62,Williams 🇬🇧,2001-04-15,2,+4.352,2001,Ralf Schumacher 🇩🇪
2001 Spanish Grand Prix 🇪🇸,5,3,65,Ferrari 🇮🇹,2001-04-29,5,+51.616,2001,Michael Schumacher 🇩🇪
2001 United States Grand Prix 🇺🇸,16,7,73,McLaren 🇬🇧,2001-09-30,3,+12.043,2001,Mika Häkkinen 🇫🇮
2002 Australian Grand Prix 🇦🇺,1,4,33,Ferrari 🇮🇹,2002-03-03,R,,2002,Michael Schumacher 🇩🇪
2002 Austrian Grand Prix 🇦🇹,6,8,71,Ferrari 🇮🇹,2002-05-12,6,+50.672,2002,Michael Schumacher 🇩🇪
2002 Belgian Grand Prix 🇧🇪,14,6,44,Ferrari 🇮🇹,2002-09-01,4,+19.357,2002,Michael Schumacher 🇩🇪
2002 Brazilian Grand Prix 🇧🇷,3,4,71,Ferrari 🇮🇹,2002-03-31,3,+59.109,2002,Michael Schumacher 🇩🇪
2002 British Grand Prix 🇬🇧,10,6,58,Ferrari 🇮🇹,2002-07-07,10,,2002,Michael Schumacher 🇩🇪
2002 Canadian Grand Prix 🇨🇦,8,8,70,Ferrari 🇮🇹,2002-06-09,2,+1.132,2002,Michael Schumacher 🇩🇪
2002 European Grand Prix 🇩🇪,9,5,27,Ferrari 🇮🇹,2002-06-23,R,,2002,Rubens Barrichello 🇧🇷
2002 French Grand Prix 🇫🇷,11,6,72,Ferrari 🇮🇹,2002-07-21,3,+31.975,2002,Michael Schumacher 🇩🇪
2002 German Grand Prix 🇩🇪,12,9,66,Ferrari 🇮🇹,2002-07-28,5,,2002,Michael Schumacher 🇩🇪
2002 Hungarian Grand Prix 🇭🇺,13,10,77,Ferrari 🇮🇹,2002-08-18,5,+37.800,2002,Rubens Barrichello 🇧🇷
2002 Italian Grand Prix 🇮🇹,15,7,53,Ferrari 🇮🇹,2002-09-15,7,+1:09.047,2002,Rubens Barrichello 🇧🇷
