position,driverref,points,round,country_code,championship_position,championship_points,secondary_color,main_color,driver,country_flag,country
2,trintignant,2.0,1,ar,2,3.32999992370605,16191A,EB212E,Maurice Trintignant 🇫🇷,🇦🇷,Argentina
2,moss,6.0,5,nl,2,13.0,D7D7D5,18A19B,Stirling Moss 🇬🇧,🇳🇱,Netherlands
2,farina,2.0,1,ar,3,3.32999992370605,16191A,EB212E,Nino Farina 🇮🇹,🇦🇷,Argentina
2,bettenhausen,3.0,3,us,7,3.0,444444,D33949,Tony Bettenhausen 🇺🇸,🇺🇸,USA
2,fangio,6.0,6,gb,1,33.0,D7D7D5,18A19B,Juan Fangio 🇦🇷,🇬🇧,UK
2,taruffi,6.0,7,it,6,9.0,D7D7D5,18A19B,Piero Taruffi 🇮🇹,🇮🇹,Italy
2,moss,6.0,4,be,5,7.0,D7D7D5,18A19B,Stirling Moss 🇬🇧,🇧🇪,Belgium
2,castellotti,6.0,2,mc,4,6.0,444444,888888,Eugenio Castellotti 🇮🇹,🇲🇨,Monaco
3,trintignant,1.33000004291534,1,ar,2,3.32999992370605,16191A,EB212E,Maurice Trintignant 🇫🇷,🇦🇷,Argentina
3,musso,4.0,5,nl,8,4.0,444444,C0BEC3,Luigi Musso 🇮🇹,🇳🇱,Netherlands
3,perdisa,2.0,2,mc,7,2.0,444444,C0BEC3,Cesare Perdisa 🇮🇹,🇲🇨,Monaco
3,kling,4.0,6,gb,9,5.0,D7D7D5,18A19B,Karl Kling 🇩🇪,🇬🇧,UK
3,castellotti,4.0,7,it,3,12.0,16191A,EB212E,Eugenio Castellotti 🇮🇹,🇮🇹,Italy
3,farina,1.33000004291534,1,ar,3,3.32999992370605,16191A,EB212E,Nino Farina 🇮🇹,🇦🇷,Argentina
3,davies,4.0,3,us,6,4.0,444444,D33949,Jimmy Davies 🇺🇸,🇺🇸,USA
3,farina,4.0,4,be,3,10.3299999237061,16191A,EB212E,Nino Farina 🇮🇹,🇧🇪,Belgium
3,behra,2.0,2,mc,6,2.0,444444,C0BEC3,Jean Behra 🇫🇷,🇲🇨,Monaco
3,maglioli,1.33000004291534,1,ar,6,1.33000004291534,16191A,EB212E,Umberto Maglioli 🇮🇹,🇦🇷,Argentina
4,behra,3.0,7,it,9,6.0,444444,C0BEC3,Jean Behra 🇫🇷,🇮🇹,Italy
4,moss,1.0,1,ar,7,1.0,D7D7D5,18A19B,Stirling Moss 🇬🇧,🇦🇷,Argentina
4,taruffi,3.0,6,gb,14,3.0,D7D7D5,18A19B,Piero Taruffi 🇮🇹,🇬🇧,UK
4,farina,3.0,2,mc,3,6.32999992370605,16191A,EB212E,Nino Farina 🇮🇹,🇲🇨,Monaco
4,kling,1.0,1,ar,8,1.0,D7D7D5,18A19B,Karl Kling 🇩🇪,🇦🇷,Argentina
4,mieres,4.0,5,nl,7,7.0,444444,C0BEC3,Roberto Mieres 🇦🇷,🇳🇱,Netherlands
4,herrmann,1.0,1,ar,9,1.0,D7D7D5,18A19B,Hans Herrmann 🇩🇪,🇦🇷,Argentina
4,frere,3.0,4,be,11,3.0,16191A,EB212E,Paul Frère 🇧🇪,🇧🇪,Belgium
4,thomson,3.0,3,us,9,3.0,444444,C4333B,Johnny Thomson 🇺🇸,🇺🇸,USA
5,homeier,1.0,3,us,20,1.0,444444,D33949,Bill Homeier 🇺🇸,🇺🇸,USA
5,behra,1.0,4,be,10,3.0,444444,C0BEC3,Jean Behra 🇫🇷,🇧🇪,Belgium
5,castellotti,2.0,5,nl,6,8.0,16191A,EB212E,Eugenio Castellotti 🇮🇹,🇳🇱,Netherlands
5,menditeguy,2.0,7,it,19,2.0,444444,C0BEC3,Carlos Menditeguy 🇦🇷,🇮🇹,Italy
5,mieres,2.0,1,ar,5,2.0,444444,C0BEC3,Roberto Mieres 🇦🇷,🇦🇷,Argentina
5,mieres,1.0,4,be,13,3.0,444444,C0BEC3,Roberto Mieres 🇦🇷,🇧🇪,Belgium
5,faulkner,1.0,3,us,19,1.0,444444,D33949,Walt Faulkner 🇺🇸,🇺🇸,USA
5,musso,2.0,6,gb,8,6.0,444444,C0BEC3,Luigi Musso 🇮🇹,🇬🇧,UK
5,villoresi,2.0,2,mc,8,2.0,444444,888888,Luigi Villoresi 🇮🇹,🇲🇨,Monaco
6,chiron,0.0,2,mc,15,0.0,444444,888888,Louis Chiron 🇲🇨,🇲🇨,Monaco
6,linden,0.0,3,us,24,0.0,444444,D33949,Andy Linden 🇺🇸,🇺🇸,USA
6,castellotti,0.0,6,gb,6,8.0,16191A,EB212E,Eugenio Castellotti 🇮🇹,🇬🇧,UK
6,trintignant,0.0,4,be,2,11.3299999237061,16191A,EB212E,Maurice Trintignant 🇫🇷,🇧🇪,Belgium
6,hawthorn,0.0,6,gb,26,0.0,16191A,EB212E,Mike Hawthorn 🇬🇧,🇬🇧,UK
6,schell,0.0,1,ar,10,0.0,444444,C0BEC3,Harry Schell 🇺🇸,🇦🇷,Argentina
6,behra,0.0,5,nl,12,3.0,444444,C0BEC3,Jean Behra 🇫🇷,🇳🇱,Netherlands
6,behra,0.0,1,ar,11,0.0,444444,C0BEC3,Jean Behra 🇫🇷,🇦🇷,Argentina
6,maglioli,0.0,7,it,21,1.33000004291534,16191A,EB212E,Umberto Maglioli 🇮🇹,🇮🇹,Italy
7,pollet,0.0,2,mc,18,0.0,444444,888888,Jacques Pollet 🇫🇷,🇲🇨,Monaco
7,musso,0.0,4,be,26,0.0,444444,C0BEC3,Luigi Musso 🇮🇹,🇧🇪,Belgium
7,herman,0.0,3,us,27,0.0,444444,D33949,Al Herman 🇺🇸,🇺🇸,USA
7,schell,0.0,1,ar,10,0.0,444444,C0BEC3,Harry Schell 🇺🇸,🇦🇷,Argentina
7,mantovani,0.0,1,ar,12,0.0,444444,C0BEC3,Sergio Mantovani 🇮🇹,🇦🇷,Argentina
7,sparken,0.0,6,gb,32,0.0,444444,888888,Mike Sparken 🇫🇷,🇬🇧,UK
7,mieres,0.0,7,it,8,7.0,444444,C0BEC3,Roberto Mieres 🇦🇷,🇮🇹,Italy
7,hawthorn,0.0,5,nl,29,0.0,16191A,EB212E,Mike Hawthorn 🇬🇧,🇳🇱,Netherlands
7,musso,0.0,1,ar,13,0.0,444444,C0BEC3,Luigi Musso 🇮🇹,🇦🇷,Argentina
8,trintignant,0.0,7,it,4,11.3299999237061,16191A,EB212E,Maurice Trintignant 🇫🇷,🇮🇹,Italy
8,frere,0.0,2,mc,19,0.0,16191A,EB212E,Paul Frère 🇧🇪,🇲🇨,Monaco
8,ramos,0.0,5,nl,32,0.0,444444,888888,Hernando da Silva Ramos 🇧🇷,🇳🇱,Netherlands
8,connor,0.0,3,us,30,0.0,444444,D33949,Pat O'Connor 🇺🇸,🇺🇸,USA
8,macklin,0.0,6,gb,34,0.0,444444,C0BEC3,Lance Macklin 🇬🇧,🇬🇧,UK
8,taruffi,0.0,2,mc,20,0.0,16191A,EB212E,Piero Taruffi 🇮🇹,🇲🇨,Monaco
8,perdisa,0.0,4,be,15,2.0,444444,C0BEC3,Cesare Perdisa 🇮🇹,🇧🇪,Belgium
9,rosier,0.0,4,be,32,0.0,444444,C0BEC3,Louis Rosier 🇫🇷,🇧🇪,Belgium
9,fitch,0.0,7,it,40,0.0,444444,C0BEC3,John Fitch 🇺🇸,🇮🇹,Italy
9,rosier,0.0,5,nl,34,0.0,444444,C0BEC3,Louis Rosier 🇫🇷,🇳🇱,Netherlands
9,daywalt,0.0,3,us,32,0.0,444444,D33949,Jimmy Daywalt 🇺🇸,🇺🇸,USA
9,schell,0.0,6,gb,25,0.0,444444,336667,Harry Schell 🇺🇸,🇬🇧,UK
9,moss,0.0,2,mc,11,1.0,D7D7D5,18A19B,Stirling Moss 🇬🇧,🇲🇨,Monaco
9,wharton,0.0,6,gb,38,0.0,444444,336667,Ken Wharton 🇬🇧,🇬🇧,UK
